Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Production volumes,Manufacturing costs,Defect rates,Transportation modes,Routes,Costs,Inspection results,Profit,Cost_per_Shipment,Inventory_Gap,Revenue_per_Product,Profit_Margin,Total_Lead_Time
Accessories,SKU-000892,102.54,1,379,38862.66,800,20.59,561,11.12,USPS,85.63,Supplier B,Chicago,1944,141.65,0.24,Rail,Route A,475.29,Pass,38721.01,0.1523665480427046,239,102.27015789473685,99.63551131085725,31.71
Haircare,SKU-000893,125.19,0,14,1752.66,234,12.48,328,14.23,DHL,72.08,Supplier G,Chicago,3477,71.87,6.1,Sea,Route B,494.06,Pass,1680.79,0.21908814589665654,-94,116.84400000000001,95.89937580591786,26.71
Fragrances,SKU-000894,155.31,0,93,14443.83,921,22.93,362,13.84,Amazon Logistics,51.59,Supplier G,Houston,171,50.12,7.31,Sea,Route A,70.21,Fail,14393.71,0.14212121212121212,559,153.6577659574468,99.65300062379576,36.769999999999996
Skincare,SKU-000895,43.22,1,317,13700.74,341,14.17,455,9.17,DHL,29.48,Supplier H,Boston,1776,76.1,9.93,Air,Route A,117.66,Pass,13624.64,0.06464912280701754,-114,43.08408805031446,99.44455554955425,23.34
Accessories,SKU-000896,105.49,1,370,39031.3,384,12.96,196,7.48,USPS,89.07,Supplier A,Chicago,1395,117.05,6.79,Sea,Route B,240.59,Fail,38914.25,0.45213197969543145,188,105.2056603773585,99.70011247383509,20.44
Skincare,SKU-000897,85.75,1,468,40131.0,781,28.11,158,12.46,USPS,59.82,Supplier G,San Francisco,1143,29.42,2.32,Rail,Route E,133.85,Fail,40101.58,0.37622641509433963,623,85.56716417910448,99.9266900899554,40.57
Skincare,SKU-000898,37.81,0,257,9717.17,165,8.28,213,10.57,DHL,26.01,Supplier C,Atlanta,2725,116.29,1.08,Sea,Route C,213.75,Fail,9600.88,0.12154205607476637,-48,37.6634496124031,98.80325238726913,18.85
Skincare,SKU-000899,79.83,0,63,5029.29,874,4.49,205,3.57,USPS,30.57,Supplier G,Atlanta,3142,113.67,6.41,Rail,Route E,108.09,Pass,4915.62,0.1483980582524272,669,78.58265625,97.73984001717936,8.06
Cosmetics,SKU-000900,22.95,0,170,3901.5,98,17.95,237,12.49,USPS,81.3,Supplier E,Seattle,914,83.21,5.23,Road,Route A,255.43,Pass,3818.29,0.3415966386554622,-139,22.81578947368421,97.86723055235166,30.439999999999998
Cosmetics,SKU-000901,14.9,0,443,6600.7,734,29.11,183,7.0,DHL,9.19,Supplier A,Houston,2294,130.55,8.99,Sea,Route B,172.26,Fail,6470.15,0.049945652173913044,551,14.866441441441442,98.02217946581423,36.11
Skincare,SKU-000902,35.68,1,431,15378.08,131,11.96,180,3.65,Amazon Logistics,99.25,Supplier H,Miami,3600,24.16,7.27,Sea,Route B,208.36,Pass,15353.92,0.5483425414364641,-49,35.59740740740741,99.8428932610573,15.610000000000001
Accessories,SKU-000903,192.99,1,420,81055.8,883,2.8,544,4.95,USPS,17.38,Supplier H,Los Angeles,409,91.34,5.1,Sea,Route B,92.44,Pass,80964.46,0.031889908256880733,339,192.53159144893112,99.88731219727644,7.75
Fragrances,SKU-000904,114.41,0,235,26886.35,382,10.84,61,4.75,USPS,80.63,Supplier G,Seattle,2161,70.15,4.04,Road,Route B,242.66,Pass,26816.199999999997,1.3004838709677418,321,113.92521186440678,99.73908693444814,15.59
Fragrances,SKU-000905,193.51,0,24,4644.24,606,15.67,229,8.27,USPS,42.5,Supplier A,Chicago,4327,66.23,4.04,Air,Route C,492.47,Fail,4578.01,0.18478260869565216,377,185.7696,98.57393244104526,23.939999999999998
Haircare,SKU-000906,92.17,1,233,21475.61,384,5.7,294,4.28,USPS,51.76,Supplier B,Seattle,1977,41.62,2.26,Sea,Route D,197.97,Fail,21433.99,0.17545762711864407,90,91.77611111111112,99.80619875291087,9.98
Accessories,SKU-000907,69.25,0,70,4847.5,581,20.08,298,2.73,DHL,88.66,Supplier C,Miami,2902,58.98,0.17,Rail,Route A,444.39,Pass,4788.52,0.2965217391304348,283,68.27464788732394,98.78329035585354,22.81
Cosmetics,SKU-000908,106.17,0,131,13908.27,270,29.93,270,2.73,Amazon Logistics,44.23,Supplier H,Los Angeles,2586,20.68,5.75,Air,Route C,429.44,Pass,13887.59,0.16321033210332103,0,105.36568181818183,99.85131148590011,32.66
Skincare,SKU-000909,93.51,0,286,26743.86,684,14.1,329,9.17,Amazon Logistics,56.06,Supplier A,Miami,4935,41.48,2.12,Air,Route E,478.43,Fail,26702.38,0.16987878787878788,355,93.18418118466899,99.84489897868146,23.27
Haircare,SKU-000910,30.08,0,55,1654.4,795,11.29,159,11.29,FedEx,9.68,Supplier H,Miami,3845,44.43,2.08,Air,Route D,405.55,Pass,1609.97,0.0605,636,29.542857142857144,97.31443423597679,22.58
Fragrances,SKU-000911,131.76,0,462,60873.12,782,12.62,565,5.5,USPS,5.22,Supplier H,Dallas,894,109.5,1.25,Sea,Route D,346.82,Fail,60763.62,0.009222614840989398,217,131.4754211663067,99.8201176479865,18.119999999999997
Cosmetics,SKU-000912,51.05,0,399,20368.95,372,4.34,549,1.49,USPS,28.26,Supplier E,Atlanta,4114,12.04,1.9,Road,Route B,435.46,Pass,20356.91,0.05138181818181818,-177,50.922375,99.940890423905,5.83
Cosmetics,SKU-000913,127.72,1,303,38699.16,900,26.61,76,2.78,FedEx,69.66,Supplier G,Boston,4453,99.42,0.32,Road,Route C,84.04,Pass,38599.740000000005,0.9046753246753246,824,127.29986842105264,99.74309519896556,29.39
Skincare,SKU-000914,133.54,0,71,9481.34,52,13.03,131,13.81,Amazon Logistics,16.52,Supplier E,Chicago,3507,37.1,6.74,Sea,Route E,258.27,Pass,9444.24,0.12515151515151515,-79,131.68527777777777,99.60870509864638,26.84
Fragrances,SKU-000915,38.88,0,95,3693.6,743,12.23,24,7.91,UPS,15.81,Supplier G,San Francisco,2556,16.87,4.01,Rail,Route B,495.17,Fail,3676.73,0.6324000000000001,719,38.475,99.54326402425818,20.14
Accessories,SKU-000916,21.66,1,455,9855.3,255,20.13,429,7.35,UPS,44.04,Supplier H,Houston,1951,48.62,5.62,Rail,Route B,396.32,Pass,9806.679999999998,0.10241860465116279,-174,21.612499999999997,99.5066613903179,27.479999999999997
Cosmetics,SKU-000917,158.34,1,219,34676.46,881,13.82,433,1.53,Amazon Logistics,66.54,Supplier A,Seattle,1074,37.55,6.37,Rail,Route A,482.93,Fail,34638.909999999996,0.15331797235023042,448,157.62027272727272,99.89171328330515,15.35
Skincare,SKU-000918,97.36,1,87,8470.32,89,19.8,201,11.2,USPS,72.65,Supplier F,Chicago,1147,85.04,9.72,Sea,Route D,400.84,Pass,8385.279999999999,0.3596534653465347,-112,96.25363636363636,98.9960237629747,31.0
Accessories,SKU-000919,21.05,0,211,4441.55,108,2.78,32,8.39,UPS,21.95,Supplier G,Dallas,4466,56.82,0.68,Road,Route E,443.7,Pass,4384.7300000000005,0.6651515151515152,76,20.950707547169813,98.72071686685955,11.17
Fragrances,SKU-000920,199.02,1,311,61895.22,623,24.6,358,3.83,DHL,12.56,Supplier F,Atlanta,4337,145.07,4.18,Sea,Route D,367.94,Pass,61750.15,0.03498607242339833,265,198.3821153846154,99.76562002687768,28.43
Cosmetics,SKU-000921,20.98,0,406,8517.88,693,28.27,278,2.54,DHL,94.34,Supplier C,Seattle,3889,144.71,2.46,Road,Route C,392.23,Pass,8373.17,0.3381362007168459,415,20.928452088452087,98.30110309137956,30.81
Accessories,SKU-000922,142.06,0,232,32957.92,556,19.81,109,6.37,FedEx,29.76,Supplier E,Houston,3121,69.34,4.77,Air,Route A,285.43,Pass,32888.58,0.27054545454545453,447,141.45030042918455,99.7896105094011,26.18
Accessories,SKU-000923,196.9,0,231,45483.9,621,28.68,269,12.72,Amazon Logistics,86.07,Supplier F,Boston,4469,120.29,9.2,Sea,Route B,465.91,Pass,45363.61,0.31877777777777777,352,196.05129310344827,99.73553279292233,41.4
Accessories,SKU-000924,55.44,1,12,665.28,933,5.39,274,13.11,Amazon Logistics,87.03,Supplier E,Chicago,4129,6.92,7.24,Road,Route A,421.27,Pass,658.36,0.3164727272727273,659,51.175384615384615,98.95983645983647,18.5
Cosmetics,SKU-000925,37.03,1,487,18033.61,892,14.85,127,9.44,UPS,78.39,Supplier G,San Francisco,564,84.43,6.62,Air,Route B,429.75,Pass,17949.18,0.612421875,765,36.95411885245902,99.53181864307811,24.29
Cosmetics,SKU-000926,33.06,1,15,495.9,171,18.45,504,11.19,USPS,21.04,Supplier G,Atlanta,387,112.78,4.41,Air,Route A,352.85,Fail,383.12,0.04166336633663366,-333,30.99375,77.25751159507965,29.64
Haircare,SKU-000927,67.62,1,102,6897.24,528,17.87,277,2.61,Amazon Logistics,83.07,Supplier C,New York,3295,36.46,6.71,Sea,Route B,187.06,Pass,6860.78,0.29881294964028776,251,66.96349514563107,99.47138275600095,20.48
Fragrances,SKU-000928,29.2,1,17,496.4,668,12.64,301,9.23,UPS,78.08,Supplier G,Chicago,975,13.87,0.32,Road,Route D,66.03,Pass,482.53,0.2585430463576159,367,27.577777777777776,97.20588235294117,21.87
Skincare,SKU-000929,141.51,0,437,61839.87,145,10.8,107,10.34,UPS,61.69,Supplier H,Miami,2092,27.61,5.86,Air,Route D,471.04,Pass,61812.26,0.5712037037037037,38,141.1869178082192,99.95535242878097,21.14
Accessories,SKU-000930,21.84,0,244,5328.96,908,4.68,223,3.81,Amazon Logistics,37.03,Supplier C,Miami,3025,69.07,5.54,Sea,Route D,313.75,Pass,5259.89,0.1653125,685,21.750857142857143,98.70387467723533,8.49
Haircare,SKU-000931,106.79,0,117,12494.43,463,12.36,35,13.32,UPS,29.94,Supplier F,San Francisco,1220,78.42,3.47,Air,Route D,184.16,Fail,12416.01,0.8316666666666667,428,105.885,99.37236032376026,25.68
Skincare,SKU-000932,199.37,0,170,33892.9,284,5.72,170,3.73,FedEx,16.58,Supplier G,Los Angeles,546,60.23,2.02,Rail,Route A,117.11,Fail,33832.67,0.09695906432748537,114,198.20409356725148,99.82229316464509,9.45
Haircare,SKU-000933,164.65,1,218,35893.7,947,22.3,273,5.39,FedEx,53.43,Supplier A,San Francisco,2932,68.8,8.08,Sea,Route B,423.29,Pass,35824.899999999994,0.195,674,163.8981735159817,99.80832290903416,27.69
Cosmetics,SKU-000934,126.89,1,249,31595.61,111,7.06,207,9.69,Amazon Logistics,60.6,Supplier D,Atlanta,3668,73.18,0.54,Air,Route D,426.43,Pass,31522.43,0.29134615384615387,-96,126.38244,99.76838554470066,16.75
Accessories,SKU-000935,68.19,0,340,23184.6,305,2.7,348,9.94,USPS,39.14,Supplier B,Miami,2996,116.57,0.7,Sea,Route A,416.53,Pass,23068.03,0.11214899713467048,-43,67.99002932551319,99.4972093544853,12.64
Skincare,SKU-000936,128.54,1,342,43960.68,610,17.02,563,10.79,FedEx,50.16,Supplier H,Boston,821,20.26,4.41,Sea,Route B,340.29,Fail,43940.42,0.08893617021276595,47,128.16524781341107,99.95391336075784,27.81
Skincare,SKU-000937,110.14,1,59,6498.26,954,18.26,416,2.57,FedEx,39.53,Supplier D,Boston,2263,116.5,2.53,Road,Route A,214.71,Fail,6381.76,0.09479616306954437,538,108.30433333333333,98.20721239224038,20.830000000000002
Skincare,SKU-000938,90.96,0,20,1819.2,397,26.29,536,12.89,Amazon Logistics,65.9,Supplier D,Miami,2682,104.85,7.45,Road,Route D,186.83,Pass,1714.3500000000001,0.12271880819366854,-139,86.62857142857143,94.23647757255938,39.18
Skincare,SKU-000939,34.83,0,360,12538.8,720,17.73,478,8.46,DHL,90.62,Supplier E,Atlanta,1451,112.54,6.34,Air,Route C,53.85,Pass,12426.259999999998,0.1891858037578288,242,34.73351800554016,99.10246594570452,26.19
Skincare,SKU-000940,178.45,1,165,29444.25,173,11.02,349,7.6,UPS,20.57,Supplier H,Dallas,4080,111.5,7.73,Sea,Route A,425.12,Fail,29332.75,0.05877142857142857,-176,177.375,99.62131825398846,18.619999999999997
Haircare,SKU-000941,95.46,1,79,7541.34,531,24.29,188,14.74,FedEx,41.23,Supplier H,Houston,4602,73.24,3.25,Sea,Route D,89.34,Pass,7468.1,0.21814814814814812,343,94.26675,99.02881981186368,39.03
Accessories,SKU-000942,46.98,0,178,8362.44,366,16.67,385,11.37,DHL,18.38,Supplier C,Houston,3484,35.65,7.41,Rail,Route E,333.84,Pass,8326.79,0.04761658031088083,-19,46.71754189944134,99.57368901899446,28.04
Cosmetics,SKU-000943,79.87,0,281,22443.47,553,3.3,197,2.65,USPS,64.37,Supplier E,Atlanta,1825,82.81,8.62,Sea,Route B,276.83,Fail,22360.66,0.3251010101010101,356,79.58677304964539,99.63102853524877,5.949999999999999
Cosmetics,SKU-000944,88.68,0,77,6828.36,768,17.41,381,11.59,DHL,74.24,Supplier F,New York,793,143.91,3.45,Road,Route D,287.01,Pass,6684.45,0.19434554973821988,387,87.54307692307692,97.89246612656626,29.0
Cosmetics,SKU-000945,167.23,1,364,60871.72,97,27.33,59,2.33,Amazon Logistics,93.53,Supplier B,Houston,3513,90.34,3.4,Sea,Route E,467.02,Pass,60781.380000000005,1.5588333333333333,38,166.77183561643835,99.8515895394446,29.659999999999997
Cosmetics,SKU-000946,149.39,0,261,38990.79,458,12.49,435,1.38,USPS,31.49,Supplier F,Seattle,594,6.6,9.0,Road,Route A,64.23,Fail,38984.19,0.07222477064220183,23,148.81980916030534,99.98307292568323,13.870000000000001
Haircare,SKU-000947,156.17,0,57,8901.69,981,9.59,374,6.65,USPS,95.27,Supplier A,Houston,1047,13.66,0.5,Rail,Route A,398.03,Pass,8888.03,0.2540533333333333,607,153.47741379310347,99.8465459929519,16.240000000000002
Fragrances,SKU-000948,12.1,1,193,2335.3,185,5.16,274,14.91,DHL,11.01,Supplier B,Seattle,122,148.97,3.5,Air,Route E,73.42,Pass,2186.3300000000004,0.040036363636363634,-89,12.037628865979382,93.62094805806535,20.07
Accessories,SKU-000949,89.07,1,329,29304.03,250,5.39,162,3.45,Amazon Logistics,62.29,Supplier E,Miami,1228,15.43,1.19,Road,Route E,67.17,Pass,29288.6,0.3821472392638037,88,88.80009090909091,99.94734512625055,8.84
Skincare,SKU-000950,101.46,1,196,19886.16,299,13.55,596,10.42,FedEx,10.43,Supplier G,Dallas,657,11.68,0.29,Air,Route B,243.42,Pass,19874.48,0.017470686767169178,-297,100.94497461928934,99.9412656842749,23.97
Fragrances,SKU-000951,13.65,1,99,1351.35,363,18.27,30,3.43,DHL,89.91,Supplier G,San Francisco,1716,56.19,1.13,Air,Route A,78.38,Pass,1295.1599999999999,2.9003225806451614,333,13.513499999999999,95.84193584193584,21.7
Cosmetics,SKU-000952,59.36,1,455,27008.8,918,3.34,45,11.15,FedEx,55.33,Supplier E,Dallas,3830,145.55,4.31,Air,Route E,405.11,Pass,26863.25,1.2028260869565217,873,59.229824561403504,99.46110156689672,14.49
Fragrances,SKU-000953,154.46,0,341,52670.86,417,28.25,440,8.07,DHL,68.59,Supplier F,Houston,1756,51.21,6.87,Air,Route C,288.3,Pass,52619.65,0.15553287981859412,-23,154.00836257309942,99.90277356397826,36.32
Accessories,SKU-000954,36.05,0,148,5335.4,478,22.9,240,10.52,FedEx,84.0,Supplier E,Houston,4273,64.43,2.89,Road,Route C,63.07,Fail,5270.969999999999,0.34854771784232363,238,35.80805369127516,98.79240544289087,33.42
Skincare,SKU-000955,111.71,1,366,40885.86,879,18.01,515,3.84,DHL,19.28,Supplier E,Atlanta,906,96.94,8.5,Rail,Route E,68.23,Fail,40788.92,0.03736434108527132,364,111.40561307901908,99.76290091488842,21.85
Skincare,SKU-000956,50.89,1,98,4987.22,856,25.02,256,11.44,USPS,8.67,Supplier D,San Francisco,3412,8.5,4.38,Sea,Route B,325.7,Pass,4978.72,0.033735408560311285,600,50.3759595959596,99.82956436652083,36.46
Accessories,SKU-000957,12.3,1,283,3480.9,529,3.33,256,14.94,UPS,88.49,Supplier A,Houston,4963,135.18,9.68,Road,Route A,412.75,Pass,3345.7200000000003,0.3443190661478599,273,12.256690140845071,96.11652158924416,18.27
Accessories,SKU-000958,55.83,1,28,1563.24,363,14.83,238,10.32,USPS,34.92,Supplier H,Los Angeles,553,80.32,9.54,Rail,Route C,247.01,Pass,1482.92,0.14610878661087867,125,53.9048275862069,94.86195337887978,25.15
Cosmetics,SKU-000959,195.42,1,480,93801.6,549,19.27,506,7.91,FedEx,17.25,Supplier G,Los Angeles,3075,72.69,7.73,Sea,Route E,299.56,Pass,93728.91,0.034023668639053255,43,195.0137214137214,99.92250665233855,27.18
Skincare,SKU-000960,162.29,0,320,51932.8,770,25.03,480,13.92,Amazon Logistics,49.5,Supplier D,New York,2424,129.81,9.32,Air,Route E,409.92,Pass,51802.990000000005,0.10291060291060292,290,161.78442367601247,99.75004236243763,38.95
Fragrances,SKU-000961,192.32,0,367,70581.44,404,23.72,163,1.22,USPS,61.84,Supplier E,Miami,1547,143.2,7.07,Sea,Route D,324.73,Pass,70438.24,0.3770731707317073,241,191.79739130434783,99.79711380215535,24.939999999999998
Haircare,SKU-000962,102.69,0,383,39330.27,534,9.04,208,11.22,UPS,7.94,Supplier C,Seattle,2661,66.4,8.96,Sea,Route E,151.14,Pass,39263.869999999995,0.037990430622009574,326,102.42257812499999,99.83117329222505,20.259999999999998
Haircare,SKU-000963,30.85,0,475,14653.75,260,28.29,274,13.44,FedEx,31.12,Supplier D,Dallas,2611,30.0,2.36,Rail,Route B,325.87,Pass,14623.75,0.11316363636363637,-14,30.785189075630253,99.79527424720635,41.73
Accessories,SKU-000964,114.11,1,163,18599.93,753,4.61,87,1.86,USPS,8.12,Supplier E,Miami,2971,123.28,3.45,Sea,Route C,332.73,Pass,18476.65,0.09227272727272727,666,113.41420731707318,99.33720180667348,6.470000000000001
Cosmetics,SKU-000965,96.33,0,399,38435.67,93,26.38,355,7.3,DHL,44.93,Supplier G,Seattle,462,63.47,7.53,Air,Route D,380.35,Pass,38372.2,0.12620786516853932,-262,96.089175,99.834866934803,33.68
Haircare,SKU-000966,170.43,1,269,45845.67,590,29.16,428,3.87,Amazon Logistics,90.03,Supplier H,Seattle,3554,140.65,4.25,Road,Route C,329.39,Pass,45705.02,0.20986013986013985,162,169.79877777777776,99.69320984947979,33.03
Skincare,SKU-000967,28.64,1,117,3350.88,620,6.14,319,8.93,FedEx,98.35,Supplier E,Chicago,2898,142.74,8.37,Road,Route C,486.16,Pass,3208.1400000000003,0.30734374999999997,301,28.39728813559322,95.74022346368716,15.07
Accessories,SKU-000968,102.77,1,380,39052.6,632,21.94,376,10.09,USPS,65.52,Supplier A,Houston,4720,21.65,8.78,Rail,Route B,138.78,Pass,39030.95,0.17379310344827587,256,102.5002624671916,99.94456194978055,32.03
Fragrances,SKU-000969,38.51,0,294,11321.94,141,2.17,275,5.24,FedEx,20.36,Supplier F,New York,3553,143.7,3.0,Air,Route E,477.99,Pass,11178.24,0.07376811594202898,-134,38.37945762711865,98.73078288703172,7.41
Accessories,SKU-000970,71.69,1,68,4874.92,314,12.76,372,7.44,DHL,91.06,Supplier B,Houston,3355,58.4,8.23,Air,Route B,292.25,Fail,4816.52,0.24412868632707777,-58,70.65101449275362,98.80203162308305,20.2
Fragrances,SKU-000971,150.1,0,134,20113.4,944,15.97,540,4.91,UPS,54.04,Supplier D,New York,1317,98.71,1.54,Sea,Route E,352.38,Pass,20014.690000000002,0.09988909426987061,404,148.98814814814816,99.50923265086958,20.880000000000003
Accessories,SKU-000972,100.44,0,363,36459.72,269,17.84,543,6.17,USPS,19.61,Supplier D,Miami,1585,10.04,3.34,Rail,Route D,94.76,Pass,36449.68,0.03604779411764706,-274,100.16406593406593,99.97246276164489,24.009999999999998
Accessories,SKU-000973,81.42,1,282,22960.44,951,28.14,303,3.23,FedEx,92.56,Supplier D,Atlanta,2203,133.89,5.18,Air,Route B,221.26,Pass,22826.55,0.30447368421052634,648,81.13229681978798,99.41686657572765,31.37
Accessories,SKU-000974,84.95,1,116,9854.2,974,20.5,331,13.4,FedEx,76.96,Supplier E,Atlanta,2636,98.03,2.26,Air,Route B,396.22,Fail,9756.17,0.23180722891566263,643,84.22393162393163,99.0051957540947,33.9
Fragrances,SKU-000975,97.29,1,308,29965.32,491,14.96,118,1.14,FedEx,74.51,Supplier H,Miami,1955,98.32,5.79,Air,Route A,368.11,Fail,29867.0,0.6261344537815127,373,96.97514563106796,99.67188736846462,16.1
Fragrances,SKU-000976,159.15,0,254,40424.1,450,24.48,216,13.35,UPS,72.37,Supplier A,San Francisco,4917,135.82,5.79,Road,Route B,68.06,Fail,40288.28,0.33350230414746546,234,158.52588235294118,99.66401230948864,37.83
Accessories,SKU-000977,179.5,1,345,61927.5,449,28.57,501,9.0,FedEx,24.03,Supplier H,Los Angeles,1307,78.71,2.07,Road,Route A,295.97,Pass,61848.79,0.04786852589641435,-52,178.98121387283237,99.87289976181826,37.57
Haircare,SKU-000978,191.51,0,459,87903.09,776,1.64,245,5.64,Amazon Logistics,25.05,Supplier E,Seattle,1548,64.52,7.96,Road,Route E,89.73,Pass,87838.56999999999,0.10182926829268293,531,191.09367391304346,99.92660098751932,7.279999999999999
Cosmetics,SKU-000979,159.51,1,427,68110.77,948,29.49,384,11.12,Amazon Logistics,70.39,Supplier E,New York,1607,130.59,6.32,Sea,Route E,498.14,Pass,67980.18000000001,0.18283116883116884,564,159.13731308411215,99.80826820780327,40.61
Cosmetics,SKU-000980,69.93,1,256,17902.08,838,3.5,387,8.11,FedEx,25.87,Supplier F,Boston,1103,112.65,3.18,Sea,Route E,453.78,Fail,17789.43,0.06667525773195876,451,69.65789883268484,99.3707435113685,11.61
Cosmetics,SKU-000981,140.75,0,17,2392.75,625,24.62,589,7.99,Amazon Logistics,46.67,Supplier C,Houston,1025,142.6,2.32,Sea,Route A,59.49,Pass,2250.15,0.07910169491525423,36,132.93055555555554,94.0403301640372,32.61
Fragrances,SKU-000982,93.14,0,150,13971.0,907,9.13,94,2.54,USPS,79.29,Supplier A,Miami,183,141.32,8.79,Air,Route E,436.39,Fail,13829.68,0.8346315789473685,813,92.52317880794702,98.98847612912462,11.670000000000002
Fragrances,SKU-000983,58.39,0,371,21662.69,853,4.83,61,6.45,Amazon Logistics,79.48,Supplier D,Seattle,3842,60.44,8.36,Road,Route C,463.74,Pass,21602.25,1.2819354838709678,792,58.233037634408596,99.72099494568774,11.280000000000001
Haircare,SKU-000984,169.77,0,17,2886.09,539,13.76,441,4.37,FedEx,48.06,Supplier B,New York,4027,69.81,2.3,Air,Route B,209.1,Fail,2816.28,0.10873303167420816,98,160.33833333333334,97.58115651279067,18.13
Cosmetics,SKU-000985,17.3,0,487,8425.1,534,19.67,200,1.22,DHL,80.26,Supplier D,Dallas,1642,42.12,0.36,Air,Route A,373.78,Pass,8382.98,0.3993034825870647,334,17.26454918032787,99.50006528112425,20.89
Cosmetics,SKU-000986,181.33,0,361,65460.13,806,12.05,564,6.04,USPS,84.67,Supplier H,San Francisco,1085,100.79,8.05,Rail,Route E,248.95,Fail,65359.34,0.149858407079646,242,180.82908839779006,99.8460284145479,18.09
Accessories,SKU-000987,97.68,1,493,48156.24,519,2.58,90,2.26,UPS,67.2,Supplier E,Houston,4331,57.86,6.16,Air,Route C,344.85,Fail,48098.38,0.7384615384615385,429,97.48226720647773,99.87984942345996,4.84
Fragrances,SKU-000988,131.07,1,103,13500.21,623,18.38,587,4.6,FedEx,26.7,Supplier A,Atlanta,1008,118.98,1.01,Sea,Route B,203.14,Pass,13381.23,0.04540816326530612,36,129.80971153846153,99.11868037608305,22.979999999999997
Cosmetics,SKU-000989,135.28,0,330,44642.4,987,27.17,124,2.3,UPS,31.03,Supplier G,Miami,3008,22.62,5.87,Road,Route B,195.15,Pass,44619.78,0.24824000000000002,863,134.87129909365558,99.94933068114617,29.470000000000002
Haircare,SKU-000990,180.07,1,436,78510.52,893,12.11,219,2.41,DHL,34.91,Supplier A,Atlanta,4785,21.88,4.52,Road,Route E,241.0,Pass,78488.64,0.15868181818181817,674,179.6579405034325,99.97213112331951,14.52
